弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
23.68500,1,25,16777215,Wed Jul 22 20:27:50 2020,0,62814a85,35797700660690949,考上理想高中
51.77200,1,25,16777215,Wed Jul 22 20:31:26 2020,0,8601f812,35797813906898951,许愿的各位，麻烦投币啊，去许愿池还投币呢
37.60800,1,25,16777215,Wed Jul 22 20:31:43 2020,0,efb71c89,35797822918885383,高考一本！
60.73600,1,25,16777215,Wed Jul 22 20:32:07 2020,0,efb71c89,35797835209244675,吸吸吸
58.69400,1,25,16777215,Wed Jul 22 20:32:09 2020,0,7dc6ecc1,35797836378406915,中考400冲冲冲
12.45900,1,25,16777215,Wed Jul 22 20:32:18 2020,0,93c1e411,35797841239080965,650
7.08500,1,25,16777215,Wed Jul 22 20:32:20 2020,0,efb71c89,35797842346901511,吸吸吸
17.70000,1,25,16777215,Wed Jul 22 20:32:32 2020,0,93c1e411,35797848592220163,高考650！
55.43100,1,25,16777215,Wed Jul 22 20:33:59 2020,0,7afd619d,35797894130827271,上重本！
23.78000,1,25,16777215,Wed Jul 22 20:34:09 2020,0,708c890d,35797899159273475,金榜题名
31.93900,1,25,16777215,Wed Jul 22 20:34:30 2020,0,708c890d,35797910270509059,吸吸吸吸
3.09900,1,25,16777215,Wed Jul 22 20:35:04 2020,0,921c3024,35797928119894019,广外plz！！！！
34.92000,1,25,16777215,Wed Jul 22 20:35:09 2020,0,e22abe1d,35797930701488135,瘦到85斤
35.31800,1,25,16777215,Wed Jul 22 20:35:57 2020,0,4a560e03,35797956073357381,高考第一志愿录取
12.37000,1,25,16777215,Wed Jul 22 20:37:04 2020,0,a6408fb5,35797991411417091,期末考500分以上
44.09300,1,25,16777215,Wed Jul 22 20:37:41 2020,0,da80538e,35798010761838599,520+
5.93600,1,25,16777215,Wed Jul 22 20:37:43 2020,0,e42df785,35798011400421383,666
18.29800,1,25,16777215,Wed Jul 22 20:37:44 2020,0,d9372ebf,35798011919466499,B站，我也来了。
17.43400,1,25,16777215,Wed Jul 22 20:37:56 2020,0,ca66083a,35798018490892295,高考350＋
20.97900,1,25,16777215,Wed Jul 22 20:37:57 2020,0,e42df785,35798018732589061,啊啊啊
32.87600,1,25,16777215,Wed Jul 22 20:38:08 2020,0,e42df785,35798024916041731,超越
23.83400,1,25,16777215,Wed Jul 22 20:38:15 2020,0,ca66083a,35798028292980743,希望有个好的成绩，拜托拜托
0.95300,1,25,13346809,Wed Jul 22 20:38:19 2020,0,50b69396,35798030473494533,妹妹加油妹妹加油
4.43000,1,25,16777215,Wed Jul 22 20:38:34 2020,0,cc77c968,35798038202548227,老婆老婆
37.82900,1,25,16777215,Wed Jul 22 20:39:46 2020,0,1810cf0b,35798076299411459,吸欧气吸吸吸
5.50000,1,25,13346809,Wed Jul 22 20:40:07 2020,0,50b69396,35798087172096007,妹妹以后还能听到你给我们唱歌不？
42.18600,1,25,16777215,Wed Jul 22 20:40:23 2020,0,1fcdbb4b,35798095396601863,希望多多更新而不是过一下就完了
28.28700,1,25,16777215,Wed Jul 22 20:40:34 2020,0,666d4682,35798101448982535,中考485
23.95500,1,25,16777215,Wed Jul 22 20:40:41 2020,0,2c9d5b4d,35798104913477637, 吸欧气
18.26000,1,25,16777215,Wed Jul 22 20:41:06 2020,0,6510fd82,35798117866012675,专升本上岸
17.41200,1,25,16777215,Wed Jul 22 20:41:59 2020,0,1978b78b,35798145972043781,杨超越杨超越杨超越
46.43300,1,25,16777215,Wed Jul 22 20:42:13 2020,0,4c8fc8dc,35798153240248325,啊啊啊啊啊啊
54.84700,1,25,16777215,Wed Jul 22 20:42:22 2020,0,4c8fc8dc,35798157663666179,啊啊啊啊啊啊啊啊啊
30.12400,1,25,16777215,Wed Jul 22 20:42:28 2020,0,a090c7b1,35798161264476165,祝我和我的家人身体健康！！
57.87800,1,25,16777215,Wed Jul 22 20:42:48 2020,0,8e99db4d,35798171260026885,保佑一段线
