弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
775.93400,1,25,16777215,Wed Jul 22 15:36:20 2020,0,3dc6267d,35788530674827271,致敬
144.99300,1,25,16646914,Wed Jul 22 15:36:20 2020,0,7a2a611,35788530763431939,nb
752.62600,1,25,16777215,Wed Jul 22 15:36:50 2020,0,ff178fc5,35788546789343239,来一部电影吧
783.27900,1,25,16777215,Wed Jul 22 15:37:21 2020,0,ff178fc5,35788562840944645,致敬
211.76200,1,25,16646914,Wed Jul 22 15:37:26 2020,0,7a2a611,35788565736062981,致敬
789.62900,1,25,16777215,Wed Jul 22 15:39:01 2020,0,8c4379a9,35788615308541955,致敬！
405.94000,1,25,16777215,Wed Jul 22 15:39:12 2020,0,a55015f0,35788620948832259,团战思路逐渐清晰
800.90800,1,25,16777215,Wed Jul 22 15:39:17 2020,0,8c4379a9,35788623532523523,感恩
361.03000,1,25,16777215,Wed Jul 22 15:39:29 2020,0,7ac610e6,35788629871165447,致敬！
38.40800,1,25,16777215,Wed Jul 22 15:40:05 2020,0,ff178fc5,35788649113059333,出部电影吧，比那些无脑青春片有意义多了
603.68800,1,25,16777215,Wed Jul 22 15:40:22 2020,0,cde691cc,35788657569300483,聚是一团火散是满天星
355.03700,1,25,16777215,Wed Jul 22 15:40:24 2020,0,1c1cc599,35788658689703939,致敬
569.86600,1,25,16777215,Wed Jul 22 15:40:25 2020,0,b51df8b,35788659115425795,泪目
779.14800,1,25,16777215,Wed Jul 22 15:41:25 2020,0,333f38d0,35788690995806213,致敬
195.34000,1,25,16777215,Wed Jul 22 15:41:47 2020,0,80a6a18,35788702175723525,致敬
783.93800,1,25,16777215,Wed Jul 22 15:42:10 2020,0,1cacc188,35788714682613763,致敬
215.77000,1,25,16777215,Wed Jul 22 15:42:14 2020,0,6eb3a061,35788716467290181,致敬！
354.66800,1,25,16777215,Wed Jul 22 15:42:36 2020,0,b7dbbb39,35788727962828803,致敬
65.36500,1,25,16777215,Wed Jul 22 15:42:40 2020,0,2b84decb,35788729933103107,王伟
65.36500,1,25,16777215,Wed Jul 22 15:42:51 2020,0,2b84decb,35788735787827207,刚才跟小布什耳语我记得是911
757.01000,1,25,16777215,Wed Jul 22 15:43:03 2020,0,cde691cc,35788742341951491,谢谢
482.57400,1,25,15138834,Wed Jul 22 15:43:16 2020,0,1bc25f00,35788749154025479,致敬！！！
453.32600,1,25,16777215,Wed Jul 22 15:43:19 2020,0,f2e92d51,35788750591098885,致敬各位大佬！
155.94500,1,25,16777215,Wed Jul 22 15:43:25 2020,0,ef937087,35788753763041285,正义！！！！
74.36900,1,25,16777215,Wed Jul 22 15:43:28 2020,0,c0f67da8,35788755288719367,窝囊
803.00000,1,25,16777215,Wed Jul 22 15:43:50 2020,0,cde691cc,35788766760665091,致敬
465.68000,1,25,16777215,Wed Jul 22 15:44:39 2020,0,bba94ab5,35788792407785477,我看哭了
78.22800,1,25,16777215,Wed Jul 22 15:45:07 2020,0,23e43de,35788807115636739,默哀
757.53100,1,25,16777215,Wed Jul 22 15:46:16 2020,0,50e11994,35788843182456839,致敬
763.76000,1,25,16646914,Wed Jul 22 15:46:39 2020,0,7a2a611,35788855169253379,致敬
86.52000,1,25,16777215,Wed Jul 22 15:47:04 2020,0,b3b8eec1,35788868801265667,81192 为英雄默哀
795.95300,1,25,16646914,Wed Jul 22 15:47:11 2020,0,7a2a611,35788872049229831,致敬！！！
188.83900,1,25,16777215,Wed Jul 22 15:47:11 2020,0,767d74f,35788872250556421,致敬
297.27900,1,25,16777215,Wed Jul 22 15:47:26 2020,0,b6c88209,35788880108060679,致敬大佬
182.86800,1,25,16777215,Wed Jul 22 15:47:34 2020,0,23e43de,35788884280344583,致敬
376.15400,1,25,16777215,Wed Jul 22 15:47:36 2020,0,fca59bee,35788885267054595,致敬
789.77900,1,25,16777215,Wed Jul 22 15:47:42 2020,0,2d75beb6,35788888417501187,致敬
