弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
599.84800,1,25,16777215,Wed Jul 22 10:02:07 2020,0,b6de5ba7,35778017138049031,放弃
437.82200,1,25,16777215,Wed Jul 22 10:02:35 2020,0,26c03289,35778032021012485,泪目啥？他就是商业公司呀
575.34000,5,25,15138834,Wed Jul 22 10:02:41 2020,0,3f6d17f4,35778035277889539,别这样啊，好不容易有做得风生水起的国产手机芯片。。哎。。
427.08700,1,25,16646914,Wed Jul 22 10:02:44 2020,0,36ded548,35778036925726727,泪目
195.39100,1,25,16777215,Wed Jul 22 10:03:22 2020,0,7ba6a259,35778056644722693,考试应用类文本阅读QAQ
611.09900,1,25,16777215,Wed Jul 22 10:04:46 2020,0,52244838,35778100990574595,111111
618.34300,1,25,16777215,Wed Jul 22 10:04:54 2020,0,52244838,35778104697290755,11111
613.64300,1,25,16646914,Wed Jul 22 10:05:14 2020,0,36ded548,35778115207692295,2
36.43200,1,25,16777215,Wed Jul 22 10:05:20 2020,0,2e9435d1,35778118525386757,自主研发好久了，差了人家快十年的，真的是不了解不知道张口就来
198.06600,1,25,16777215,Wed Jul 22 10:05:27 2020,0,e080e30d,35778122139303941,1
626.67500,1,25,16646914,Wed Jul 22 10:06:16 2020,0,36ded548,35778147899670535,中芯国际只有14nm工艺，最多只能用在低端机
83.15700,1,25,16777215,Wed Jul 22 10:06:56 2020,0,2e9435d1,35778168772624389,台积电现在吃的可不是里，你以为他的光刻机是怎么买到的？
479.69400,1,25,16777215,Wed Jul 22 10:07:04 2020,0,28d262d8,35778173079126023,苹果离开台积电怎么生产
181.18100,1,25,16777215,Wed Jul 22 10:08:18 2020,0,45a5b595,35778211976052743,台积电肯定是想供货的，毕竟这么大的订单
585.07300,1,25,16777215,Wed Jul 22 10:08:47 2020,0,6a03be3b,35778227220250631,麒麟技术，联发科贴牌，台积电代工，水到渠成
89.58200,1,25,16777215,Wed Jul 22 10:08:49 2020,0,23b0b15,35778228079558663,没有企业不想赚钱，只是被美国所迫
67.07700,1,25,16777215,Wed Jul 22 10:09:01 2020,0,5e34b683,35778234410336259,身为米粉理性看待，那些反串黑的不要搭理
609.43300,1,25,16777215,Wed Jul 22 10:09:17 2020,0,6a03be3b,35778242763292679,解放军
140.24100,1,25,16777215,Wed Jul 22 10:09:28 2020,0,2e9435d1,35778248814624775,联发科没晶圆厂怎么代工……
197.86700,1,25,16777215,Wed Jul 22 10:09:29 2020,0,994f8e38,35778248955658243,2
571.11900,1,25,16777215,Wed Jul 22 10:09:57 2020,0,1fcbec2a,35778263825514501,有麒麟说麒麟差，没麒麟说优势没了，啧啧啧啧
272.61600,1,25,16777215,Wed Jul 22 10:10:05 2020,0,45a5b595,35778267876687877,这么来一下，台积电估计也难受的要死
198.91800,1,25,16777215,Wed Jul 22 10:10:32 2020,0,a9ee204a,35778282362765319,1
345.42600,1,25,16777215,Wed Jul 22 10:11:28 2020,0,45a5b595,35778311310802949,只能尝试找三星
412.18200,1,25,16777215,Wed Jul 22 10:11:44 2020,0,cf5323f1,35778319743975427,跟苹果商量一下
80.28900,1,25,16777215,Wed Jul 22 10:11:54 2020,0,e328ef1f,35778325145714695,高通都要涨价40%了，应该是定了
631.25100,1,25,16777215,Wed Jul 22 10:14:14 2020,0,bf7faf8b,35778398692311043,中芯国际不能给华为代工的吧
503.67700,1,25,16777215,Wed Jul 22 10:14:25 2020,0,45a5b595,35778404426448901,这个争取到的时间至关重要啊
176.96600,1,25,16777215,Wed Jul 22 10:14:42 2020,0,2e9435d1,35778413053083651,这种时候机圈能别撕了，死了一个华为后面更多的中国企业被卡脖子被美国牵着鼻子走你们开心了？
247.64200,1,25,16777215,Wed Jul 22 10:14:47 2020,0,b8302c36,35778415701786629,14nm+++++++++++++++++
605.08600,1,25,16777215,Wed Jul 22 10:15:20 2020,0,e080e30d,35778433014300675,2
198.78600,1,25,16777215,Wed Jul 22 10:15:34 2020,0,2e9435d1,35778440298758149,美国佬要死磕，我用回国产22NM芯片也行
220.01100,1,25,16777215,Wed Jul 22 10:16:12 2020,0,2e9435d1,35778460624355331,三星代工也不可能，三星爹还是美国……
475.50800,1,25,16777215,Wed Jul 22 10:16:26 2020,0,bf249b8a,35778467695951877,反正都是商人，别太感性了
603.90000,1,25,16777215,Wed Jul 22 10:16:36 2020,0,885bbce3,35778473176334343,2
414.13700,1,25,16777215,Wed Jul 22 10:16:49 2020,0,2227a752,35778480049225731,啥也不说，落后就要挨打！
686.45700,1,25,16777215,Wed Jul 22 10:17:33 2020,0,c5cd571f,35778503048167429,那岩要知道咋化解还好了呢
609.55300,1,25,16777215,Wed Jul 22 10:17:40 2020,0,d280128b,35778506530488325,1
479.63000,1,25,16777215,Wed Jul 22 10:17:55 2020,0,2227a752,35778514378031109,这个说的有点惨，台积电也是挣钱的。
599.95700,1,25,16777215,Wed Jul 22 10:17:57 2020,0,5e34b683,35778515622690821,2222222
200.83500,1,25,16777215,Wed Jul 22 10:18:16 2020,0,ebdeafa1,35778525258579975,1
236.62400,1,25,16777215,Wed Jul 22 10:18:20 2020,0,2e9435d1,35778527236718597,AMD的晶圆厂就是现在的格芯，AMD嫌自己的厂工艺不行已经卖给中东土豪了，自己投身台积电了，锐龙现在也是台积电生产的
608.28300,1,25,16777215,Wed Jul 22 10:18:22 2020,0,cf5323f1,35778528770260999,中芯国际呗
479.07000,1,25,16777215,Wed Jul 22 10:18:28 2020,0,d76296c9,35778531593551877,2
237.42500,1,25,16777215,Wed Jul 22 10:18:52 2020,0,2e9435d1,35778544264544261,高通没有晶圆厂 跟华为，苹果一样设计芯片，还是要交给台积电生产
607.27800,1,25,16777215,Wed Jul 22 10:18:59 2020,0,13c81685,35778547906772999,2
528.09000,1,25,16777215,Wed Jul 22 10:19:20 2020,0,d76296c9,35778558697144323,澎湃
195.25900,1,25,16777215,Wed Jul 22 10:19:22 2020,0,b6d7d05e,35778560065536007,1
479.74100,1,25,16777215,Wed Jul 22 10:19:52 2020,0,91fcf51d,35778575925772291,2
263.13200,1,25,16777215,Wed Jul 22 10:19:58 2020,0,2e9435d1,35778578840813573,OPPO前两月我确实看到了他要自研芯片的新闻……
597.53000,1,25,16777215,Wed Jul 22 10:20:33 2020,0,d76296c9,35778597235982343,联发科
607.73000,1,25,16777215,Wed Jul 22 10:20:45 2020,0,d76296c9,35778603618664451,2
302.53500,1,25,16777215,Wed Jul 22 10:21:11 2020,0,2e9435d1,35778617256443907,联发科被禁了没，如果没有用联发科也是个暂时的办法，天玑表现还不错
195.79800,1,25,16777215,Wed Jul 22 10:21:37 2020,0,3e991b61,35778630744276997,1
196.56000,1,25,16777215,Wed Jul 22 10:22:27 2020,0,91f1150f,35778657175207939,1
332.73800,1,25,16777215,Wed Jul 22 10:22:32 2020,0,2e9435d1,35778659795075079,买？笑死，中兴订的7nm光刻机现在都没发货呢，有钱也不给你
567.52400,1,25,16777215,Wed Jul 22 10:23:01 2020,0,5581fd60,35778674750914567,前面的联发科是我们中国的
598.99900,1,25,16777215,Wed Jul 22 10:23:15 2020,0,a9ee204a,35778682052673541,2
279.26500,1,25,16777215,Wed Jul 22 10:23:28 2020,0,b0819df2,35778688769851395,n卡也是台积电代工
624.58600,1,25,16777215,Wed Jul 22 10:23:40 2020,0,a9ee204a,35778695453474819,1
82.19200,1,25,16777215,Wed Jul 22 10:27:37 2020,0,45eb3fb6,35778819537764355,华为通讯够挣钱了
46.63200,1,25,16777215,Wed Jul 22 10:27:55 2020,0,b1774e86,35778828747407365,自己研发的又不是自己造的
196.31900,1,25,16777215,Wed Jul 22 10:28:04 2020,0,6f438fc1,35778833551458307,1
65.92600,1,25,16777215,Wed Jul 22 10:28:57 2020,0,ac4d87eb,35778861477658629,见到引战弹幕直接举报就好，没必要撕
343.67200,1,25,15138834,Wed Jul 22 10:29:48 2020,0,825110c2,35778888015020035,商人考虑的只有利益
200.38800,1,25,16777215,Wed Jul 22 10:30:07 2020,0,877588f3,35778897946607621,2
596.80600,1,25,16777215,Wed Jul 22 10:30:44 2020,0,28958a1,35778917756829703,中芯国际已经明确表明不给华为代工
197.87300,1,25,16777215,Wed Jul 22 10:31:26 2020,0,7b16beae,35778939348058117,1
561.13900,1,25,16777215,Wed Jul 22 10:31:38 2020,0,5e9fa917,35778945755906055,紫光虎贲，yes!
701.03300,1,25,16777215,Wed Jul 22 10:33:39 2020,0,22723bd0,35779009138655235,32
65.46100,1,25,16777215,Wed Jul 22 10:33:46 2020,0,f5c81e0b,35779013021007879,高通去吧
196.81100,1,25,16777215,Wed Jul 22 10:34:22 2020,0,baad8d60,35779031932600327,2
519.10800,1,25,15138834,Wed Jul 22 10:34:23 2020,0,825110c2,35779032489918469,发哥，yes
610.78100,1,25,16777215,Wed Jul 22 10:34:49 2020,0,4e13a052,35779046032277507,2222
513.37900,1,25,16777215,Wed Jul 22 10:34:58 2020,0,45eb3fb6,35779050843668483,联发科？？？
428.18600,1,25,16777215,Wed Jul 22 10:35:33 2020,0,ac4d87eb,35779069211574277,台积电作为一个企业已经很够意思了，赚钱嘛，不寒碜
440.88000,1,25,16777215,Wed Jul 22 10:36:05 2020,0,4a1f0140,35779085915914243,可能要用一年这些芯片
196.36500,1,25,16777215,Wed Jul 22 10:36:06 2020,0,fa89b03e,35779086436007939,1
513.31200,1,25,16777215,Wed Jul 22 10:36:08 2020,0,b1774e86,35779087333064707,为了用户体验肯定高通啊，用了联发科卖七八千你愿意？
201.40500,1,25,16777215,Wed Jul 22 10:36:11 2020,0,70c87d9e,35779089182228483,111
116.72000,5,25,16755202,Wed Jul 22 10:36:23 2020,0,526365dd,35779095214161927,说与我无关的要么傻，要么脑子有点问题
596.41900,1,25,16777215,Wed Jul 22 10:36:23 2020,0,45eb3fb6,35779095522443271,2
616.14100,1,25,16777215,Wed Jul 22 10:38:24 2020,0,7b16beae,35779158596911109,1
481.66000,1,25,16777215,Wed Jul 22 10:38:27 2020,0,ff3032ad,35779160127307783,美国都国家介入了，中国为什么不能国家介入？
360.88100,1,25,16777215,Wed Jul 22 10:39:10 2020,0,f5c81e0b,35779182756626439,这事情好好想想，其实他肯定被迫放弃这么大的fenge
197.20400,1,25,16777215,Wed Jul 22 10:39:27 2020,0,69e5775,35779191613947907,2
199.34700,5,25,16755202,Wed Jul 22 10:39:44 2020,0,526365dd,35779200720306179,1
